name,red_mean,red_std,green_mean,green_std,blue_mean,blue_std
ca chua,101.9137,57.184207193157796,22.05595,12.375686631355046,22.05595,12.375686631355046
ca chua,101.05945,57.6970871508909,21.871075,12.48668304011818,21.1169,12.056107762872726
ca chua,101.0427,57.706971647366835,21.86745,12.488822222191333,21.86745,12.488822222191333
ca chua,98.789075,58.1348917229952,21.540475,12.67602902230722,20.7977,12.238924573262146
ca chua,96.450075,56.03073002821197,23.177925,13.464749076547063,22.43025,13.03040233214232
ca chua,97.533675,55.3987934525146,22.68225,12.883440337794095,22.68225,12.883440337794095
ca chua,96.6304,55.05685239677256,22.64775,12.903949780493567,22.64775,12.903949780493567
ca chua,95.6416,55.631008883894964,22.416,13.03851770716288,22.416,13.03851770716288
ca chua,97.0496,54.806239971740446,22.746,12.845212493376668,22.746,12.845212493376668
cam,120.5132,66.31094197611735,62.1756,34.211377707423594,10.7464,5.913077628443584
cam,120.501425,66.31840090027333,62.169525,34.21522594217923,10.74535,5.913742755438387
cam,120.634875,66.23369466317257,62.238375,34.171523998197316,10.75725,5.906189333021758
cam,118.217075,67.7111804168586,60.990975,34.933793718251884,11.294625,6.469221058935535
cam,118.075775,67.7938642736153,60.918075,34.97645226855313,10.52905,6.045312737774615
cam,118.115025,67.77093620608598,60.938325,34.964623138171746,10.53255,6.043268196721042
cam,118.397625,67.60495188489801,61.084125,34.87898791513847,10.55775,6.028467047060969
cam,118.405475,67.60031852753636,61.088175,34.87659745688182,10.55845,6.028053881436363
cam,118.460425,67.5678505934544,61.116525,34.85984648452106,10.56335,6.025158651645615
cam,118.374075,67.61884458414218,60.318,34.45546220848009,10.55565,6.029705886484017
cam,121.074475,65.95198312768446,61.694,33.60610605232329,10.025275,5.460992233502535
cam,120.94495,66.0354164028478,61.628,33.64861982310716,10.01455,5.467900721254913
cam,120.89,66.07070379525256,61.6,33.6666006600013,10.01,5.470822607250212
cam,120.85075,66.0958695716873,61.58,33.67942398557315,10.00675,5.4729063976556365
cam,120.6074,66.25116501043586,61.456,33.75855541933037,9.9866,5.485765255641185
cam,120.532825,66.29850392368877,61.418,33.78267715856753,9.980425,5.489685038267223
cam,120.6231,66.24118391446517,61.464,33.75346951055551,9.9879,5.484938795465269
cam,120.501425,66.31840090027333,61.402,33.79281574536221,9.977825,5.491332558621359
cam,120.44255,66.3556516017852,61.372,33.81179699454023,9.97295,5.494417011612788
cam,120.3405,66.42004636967667,61.32,33.844609615121875,9.9645,5.499749062457304
cam,120.2934,66.44969312525077,61.296,33.859716242166,9.9606,5.502203889351976
