name,red_mean,red_std,green_mean,green_std,blue_mean,blue_std
cachua,34.11315,66.05015743416136,14.74025,28.54019148389688,13.4768,26.093889356705724
cachua,28.475775,63.706261569404425,15.9864,35.764918775805995,12.489375,27.94134279359843
cachua,62.03535,83.34126379157865,25.6698,34.48604018961876,19.608875,26.34350292262544
cachua,33.45675,63.76866102904702,16.18875,30.855803723732425,15.32535,29.210160858466697
cachua,44.0725,74.4979177141885,25.925,43.82230453775794,17.629,29.7991670856754
cachua,52.784375,80.31858677080527,20.812125,31.66847135534607,15.6845,23.866094354753564
cachua,46.121,75.5871904425611,17.3632,28.456354048964176,14.3789,23.565418196798458
cachua,34.0996,66.29820570603701,15.4808,30.098571915624166,13.8072,26.844672249070207
cachua,45.7519,73.55321370538475,16.7385,26.909712331238325,13.669775,21.9762650705113
cachua,31.4183,63.06331600153928,18.49305,37.1195467603997,15.1126,30.334253266563195
cachua,60.860625,83.34622786670899,25.387575,34.767283624398594,19.823175,27.147057076585206
cachua,40.3052,76.1028754578958,20.1526,38.0514377289479,11.17155,21.09373178452547
cachua,26.7573,59.25960088213556,13.37865,29.62980044106778,11.34645,25.129071260146084
cachua,23.8125,54.81641947218005,11.58875,26.67732414312762,11.1125,25.58099575368402
cachua,28.6509,53.61988464357229,11.105,20.78290102464042,10.8829,20.367243004147618
cachua,46.02305,73.3732650132015,16.09395,25.65813561811341,13.83515,22.056993776974686
cachua,60.50675,82.50212696917274,23.783,32.428581698865585,19.23625,26.228999903494223
cachua,17.8182,48.896606720303204,11.95695,32.812196614940305,10.433025,28.63024998754595
cachua,28.2543,60.77934049913671,17.4146,37.46148030764401,14.9268,32.10984026369487
cachua,61.095975,84.15027875057442,25.54295,35.181472471991555,19.674975,27.099242309507016
cachua,23.280425,54.528579541552105,12.796525,29.972662926813413,12.179825,28.52819724359349
cachua,54.02835,84.4405737562074,26.433225,41.3123237194348,14.233275,22.24509738738797
cachua,48.97605,73.0723095734458,21.0783,31.44884209490073,16.1187,24.04911454315938
cachua,32.0784,64.8055202389426,18.3024,36.974928725286276,14.1696,28.62575127118937
cachua,31.0849,61.812649126129514,13.12025,26.089754501288436,11.90915,23.681469470400273
cachua,63.763975,92.17189684062801,30.42545,43.98049900009662,18.1258,26.201148340483094
cachua,53.986925,86.63075928354995,25.454975,40.846627434212664,16.22405,26.034114188838842
cachua,57.86805,76.5003839153602,25.84045,34.16054879239354,21.837,28.86806940202271
cachua,23.381225,55.894280946259386,13.1054,31.329278492170864,12.21185,29.19319132225013
cachua,28.80165,60.76449627272081,13.2084,27.866520583668144,12.29115,25.93134554313563
cachua,27.4905,57.795820867516014,15.867,33.358661708767634,14.391,30.255530387021803
cachua,64.570625,84.44225104833112,36.8975,48.252714884760636,27.30415,35.707009014722864
cachua,49.57395,76.29726817781552,20.1858,31.06715111432009,17.51415,26.955322290365963
cachua,21.4893,54.94976419885712,12.4691,31.884431078349195,11.00995,28.153274250031732
cachua,48.1505,72.72763126728384,18.8945,28.53869075045315,15.54225,23.475374649566298
cachua,43.967475,71.11743574626671,16.5915,26.836768206138387,13.549725,21.916694035013013
cachua,21.5907,54.269441433554476,14.2116,35.72165765246624,12.43515,31.25645044590797
cachua,58.572,84.33433948279905,22.1272,31.859639360168526,17.897,25.768825953077492
cachua,23.4243,55.09283138040739,12.5542,29.526876948976508,10.4108,24.48570283573661
cachua,37.618775,64.73040431280631,18.430675,31.71355379083799,17.420775,29.97582481599755
cachua,33.437075,64.27738941839795,12.991475,24.97401754472786,11.0747,21.289326431571293
cachua,40.73895,70.28547398216433,16.59735,28.634822733474362,14.334075,24.73007417890967
cachua,28.78595,60.75165209767961,14.3013,30.18234944980261,12.4678,26.312817469058686
cachua,36.3363,62.25563590800434,17.787,30.47478680811402,16.7706,28.73337041907893
cachua,31.78915,61.04124255188044,18.3481,35.23185811719274,16.42795,31.544803197951637
cachua,41.1804,70.53651150886327,17.5398,30.04332897599732,15.5062,26.560044457041105
cachua,45.635625,76.8350447768424,27.381375,46.101026866105435,23.730525,39.954223283958044
cachua,23.656,56.79219721053236,14.63715,35.1401720240169,12.27155,29.460952302963662
cachua,23.08875,54.131526151010185,10.312975,24.17874834745122,9.8512,23.096117824431015
cachua,25.179,56.95247105262422,12.5895,28.47623552631211,10.6275,24.03838063909464
cachua,51.22035,75.3271029967136,19.60285,28.82889127034718,18.021975,26.503980684028868
cachua,26.760975,57.66070969082304,13.646325,29.403143352274004,12.582975,27.111989324824084
